textID,text,selected_text,sentiment
e5d05cbae2, aaaaaaaahhhhhhhh I hate the Internet  When will people learn 'native widgets are always best',aaaaaaaahhhhhhhh I hate the Internet  When will people learn 'native widgets are always best',neutral
d95d87d5bf,_Molotov Go much bamboo? Would you like to attempt to structure a sentence that makes sense? Why did i fail english and others pass?,Why did i fail english,negative
5c2edde096,...I need a huge favor of love. Anticipate texts from me,a huge favor of love.,positive
5445e06532,"it`s overwhelming how i`m finally catching up with my cousin/bff since i was three who i haven`t seen in years. ah, memories. miss her","it`s overwhelming how i`m finally catching up with my cousin/bff since i was three who i haven`t seen in years. ah, memories. miss her",neutral
b925907c6a," thank you sooooo much for my snoopy T-shirt! I love it to bits! It`s a perfect fit, just got it this morning!  Peace",love,positive
166316539b," something for you is on its way in the mail to your PJ address, just fyi","something for you is on its way in the mail to your PJ address, just fyi",neutral
ea843f76b0,Why must Jay Leno leave his own show,Why must Jay Leno leave his own show,neutral
db1013d3f0,_Melbourne Sounds good! Say hi if you run into me there! I`m always always having coffee there,good!,positive
baba9bcb3a,  maybe a good night`s sleep for everyone?,a good,positive
318ca8abc7,I guess its bedtime. Goodnight twitter.  my bed is so big and empty without him.,Goodnight,positive
c1be5778cd,is going out in the rain,is going out in the rain,neutral
5ba6923f40,sitting at home...need to be pricing the garage sale items...but i have no help so its boring by myself,boring,negative
02f0c7077c,Happy Mother`s Day! I love my mommy,Happy,positive
50897d80de,May the 4th be with you. Happy Star Wars Day!  http://ow.ly/52Aw,Happy Star Wars,positive
2b56fbd943,_Rex_513 I`m working all weekend,I`m working all weekend,neutral
c84d50ca46,FINALLY DONE WITH MY PROJECT !  now its 3:12 am  haha goodnights ! <3,FINALLY DONE WITH MY PROJECT !  now its 3:12 am  haha goodnights ! <3,positive
e618b0c8de,Is it possible to pass out he your laying down? Bed soon if i can sleep <3,Is it possible to pass out he your laying down? Bed soon if i can sleep <3,neutral
5825c09bf0," http://twitpic.com/4jam0 - Ohhh, how lovely! I`m glad that you had a great time there.","Ohhh, how lovely! I`m glad that you had a great time there.",positive
862675e1bc,_lottie Not one of my favourite pastimes  This weekend is a long weekend here so Monday I`m off to an Ice Show w/ the G/daughter ;),favourite,positive
89a6e6d605, its fun though,fun,positive
0acf4e4fd9,_pax That sucks.,That sucks.,negative
56a4a95457,has had the flu pass unto me by andy...went shopping and got fresh chicken for chicken soup...but no d&d this sat ...is a sad panda,sad,negative
55361f5be7,can`t stop playing Fallout 3!  This game is addictive like crack!!  It`s bad when you dream that your repairing guns in your sleep,s bad,negative
9e79ecea42," Awww, that sucks. Maybe it`s on Youtube somewhere?",sucks.,negative
de1279326c," I read for pure escapism. Don`t make me think, take me away  non-fiction tends not to achieve that, for some strange reason","I read for pure escapism. Don`t make me think, take me away  non-fiction tends not to achieve that, for some strange reason",neutral
ff82f0914f, that sounds interesting. wish my phone did java..,that sounds interesting. wish my phone did java..,neutral
7e91b05b2b,395 votes for Hungary?What? But....but...the Nurburgring...  http://tinyurl.com/mtfye3,395 votes for Hungary?What? But....but...the Nurburgring...  http://tinyurl.com/mtfye3,neutral
baa04cca3a,wishes a Happy Mother`s Day to all mothers! Especially her own.  http://plurk.com/p/svg9d,wishes a Happy Mother`s Day to all mothers!,positive
e60cd123da, I agree. I missed a LOT while I was away and busy and now it`s like a whole new place,I agree. I missed a LOT while I was away and busy and now it`s like a whole new place,negative
e12555fdc2,"Assfuck, 'I`m sorry' roll. Okay I gave in.  I`m such a sucker.  http://twitpic.com/677xt","Assfuck, 'I`m sorry' roll. Okay I gave in.  I`m such a sucker.",negative
e097197764,"HAPPY MOTHER DAY FOR ALL THE STRONG HARD WORKING MOTHERS, MAY GOD BLESS YOU AND YOUR FAMILY","HAPPY MOTHER DAY FOR ALL THE STRONG HARD WORKING MOTHERS, MAY GOD BLESS YOU AND YOUR FAMILY",positive
5c4da7fa6c,_Coppinger nope  day off sleep time ha,_Coppinger nope  day off sleep time ha,neutral
9420b88313, I used to be - but that was a while ago now - your argument is pretty sound for a trolley pusher,I used to be - but that was a while ago now - your argument is pretty sound for a trolley pusher,neutral
f3b81c3a12,morning to all,morning to all,neutral
1f8667cb8a,big sis moved out 2day  its gna b weird without her! X,big sis moved out 2day  its gna b weird without her! X,negative
2a045fa6fe," i`m good-making a list of things to do today.I have a week off in a few days,I dont want to be doing these chores things then!","i`m good-making a list of things to do today.I have a week off in a few days,I dont want to be doing these chores things then!",neutral
87a5e24d13, Bye!! Great meeting you!,Great meeting you!,positive
eebd99614c,I`m awake and can`t sleep bc I`m feeling sick  yuck!!!,I`m feeling sick  yuck!,negative
411d9edfa5,Drinks && din w/ Amy and Lori,Drinks && din w/ Amy and Lori,neutral
58d1675286,My boss called me anerexic,anerexic,negative
d442dd8d79, Maybe until Wednesday?,Maybe until Wednesday?,neutral
829cec3fa6,  I was SUPPOSED to be coming...life got in the way lol give my friends a wild time!!!,I was SUPPOSED to be coming...life got in the way lol give my friends a wild time!!!,neutral
893c270d85,im bored.. RC is goin maintenance,bored..,negative
d775fb0a22, maybe i`ll go one day and thanks i`m all swined out,thanks,positive
b91c2995d0,I miss my 8703,miss,negative
f836e39294," Probably not a good idea, its hard to tweet on the web, I miss Tweetdeck!  *cry*",hard,negative
147cd4f426,WHAT DO YOU WANT FROM ME?!  I`m awake.,WHAT DO YOU WANT FROM ME?!  I`m awake.,neutral
57f5181bb3, This is true... Clean clothes is a VERY good thing!   Enjoy your day! Love your new avatar BTW!,good,positive
059cd6f00a, I am so stoked on seeing you with the Jonas Brothers,I am so stoked on seeing you with the Jonas Brothers,neutral
7a2a426854, all is quiet in twitterland 2day.,all is quiet in twitterland 2day.,neutral
e5797d3009, I know that feeling.,I know that feeling.,neutral
e0ba9be097, yup slowly recovering. it sucks that i can`t eat the stuff i`m craving right now. my gums can`t take it. how was your trip?,it sucks,negative
c3c945b990, I don`t mind him not paying rent. I`m just over the moon at the idea of him moving out at least 12 years early,I`m just over the moon,positive
f6f69e5073, RIP Michael,RIP Michael,negative
033d596615," sorry guys, the WAVVES show was canceled, they missed their flight","sorry guys,",negative
96006c5a9b,Why can`t I sleep ????? Is it too much to ask for :-P,Why can`t I sleep ????? Is it too much to ask for :-P,neutral
ddba1b860a,is still amazed at the awesomness of last night. The discussion was great! Looking forward to a great week! Only 10days until I go home,Looking forward to a great week!,positive
f905fd0b28," i just got mine, but it wouldnt let me call you","i just got mine, but it wouldnt let me call you",neutral
2e6ee964a4,_30439 I really wish I could go!,wish,positive
6503a57763,"Im so done with this cold. I really wanna go out tonight, but i really dont feel like it.",Im so done with this cold.,negative
50ecadfd40," I need to move to NY, SanFran, or Seattle to get worth-a-**** internet speeds","I need to move to NY, SanFran, or Seattle to get worth-a-**** internet speeds",neutral
a2a2eb3f5b,"i`m out of books to read, movies to watch n stuff to buy...i`m bored!",i`m bored!,negative
870375e4c9, that`s depressing,that`s depressing,negative
aa0dbba4bc,_it_good den fell asleep on me!!!,_it_good,positive
e7e46c5357," aw thank you sam phil, i love you",thank,positive
2ad9e1b45b, yup it gets better again after S4,yup it gets better again,positive
2f36645604," Awww, it does remind me of getting ready for the ball.","Awww, it does remind me of getting ready for the ball.",neutral
a1f5198314,Caught in a herd of somalions,Caught in a herd of somalions,neutral
6f64d970e6,woken up by mum. work,woken up by mum. work,neutral
70fed2d96e," super but I caught a cold on the plane.  not as far forward in line as I`d like, but the extra sleep was dearly needed.","super but I caught a cold on the plane.  not as far forward in line as I`d like, but the extra sleep was dearly needed.",neutral
3463ecdfd6,Im.in.the.room Im.watching.the.HANNAHmovie.withMOM.She.said.this.film.very.great.,great.,positive
cd32073ff8,  congratulations  were you being mindful through the run as well or / and listening to music?,congratulations,positive
6a2aa44ccc, Goodmorning to you!Thank you so much for being so kind? The sun is out and I`m going to paint outside,!Thank you so much for being so kind?,positive
8590bc9678,stunning business cards! ashamed of mine  http://bit.ly/zpsQo,ashamed,negative
242d92151a,Walking to class. I hate not having a bike....especially mine.,I hate not having a bike..,negative
3665218a5f,picture to burn - taylor swift!    great song!,great song,positive
45ac9006ca, awesome! cheers man! don`t know if i`ll have much money left after todays shopping spree though!,awesome!,positive
40b149d273, Ohh poor girl  I`ll email her... I am relying on you being here in October Mr!!,poor girl,negative
8877d4155b,The arrival of cargo Red G5 to Toronto has been postponed til tomorrow afternoon.  gonna miss my lil bro`s bday...he`s been waiting 4 me!,a miss my lil bro`s,negative
7d64708739,"Um. Why can`t I write **** tonight? I like ****. I want to write ****. Yet, nothing. No ****.","Um. Why can`t I write **** tonight? I like ****. I want to write ****. Yet, nothing. No ****.",positive
32c20a8817,I`ll guess I will see everyone after the weekend  Gunna be having major Tweet cravings the entire time!!...,I`ll guess I will see everyone after the weekend  Gunna be having major Tweet cravings the entire time!!...,neutral
1d8605d15d,**** it were is Eric or anyone else when you need your hair to be played with,**** it were is Eric or anyone else when you need your hair to be played with,neutral
a349c2dbcd,_west one day the hubs and I WILL take one of those. There`s actually a missions cruise that we want to go on. It has music too.,_west one day the hubs and I WILL take one of those. There`s actually a missions cruise that we want to go on. It has music too.,neutral
9bb3de975c,"PINKPOP weekend & I`ve got NO tickets, meaning no BRUCE Springsteen  Oh well, it`s WWWWWEEEEEEEEEEEEEEEKKKKKEEEENNNNDDDD!!!!!","NO tickets,",negative
ce32c34cbf,Right now at my second gig !!! Sippinn on guess whut ? Water  we sta focused we are on the job,Water  we sta focused we are on the job,positive
65de26bf43,i`m going to pig out on ice cream and potato chips,i`m going to pig out on ice cream and potato chips,neutral
742d6e8557," haha, yeahh. im still following u tho,","haha, yeahh. im still following u tho,",neutral
0c12faef53,_3girls LOUISE !! You r not adopted - ballet it is. You`ll love it and then the cocktails after even more!,You`ll love it and then the cocktails,positive
6531e60a4b,is sad that shin ae got married...and it wasn`t to alex,is sad th,negative
7893123dd6,i forgot how much i love all these songs on my itunes. i love shuffle  and i love watching the pranks from AP Tour!,i love shuffle  and i love watching the pranks from AP Tour!,positive
c6720c0e57,Went shopping a lil... I deserve it... And now a night on the town in the big city of Norfolk,deserve,positive
0ef91ee2c3,my dark knight dvd is missing   i`m pissed,missing,negative
600196fbc4,is saving up `till HK.,is saving up `till HK.,neutral
b068ec2560,Wow - the dude said I was better than Bobbi Lewis.. never heard the guy - but I take that as a compliment  (just read the BL web site),Wow - the dude said I was better than Bobbi Lewis.. never heard the guy - but I take that as a compliment,positive
a91e71e882," not in this part of Surrey either, feeling quite a bit nippy I must say. Afternoon to you",feeling quite a bit nippy I must say.,positive
